name,authors,genre,subcategory,note,rack,shelf,comic_book
Tylko Ciesza,Bohdan Petecki,SF,,,5,5,FALSE
Galaktyka I,Various Artists,SF,Zbiór opowiadań,,5,5,FALSE
Człowiek Plus,Frederik Pohl,SF,,,5,5,FALSE
Operacja Wieczność,Bohdan Petecki,SF,,,5,5,FALSE
Miasto na Górze,Kirył Bułyczow,SF,,,5,5,FALSE
Retrogenetyka i inne opowiadania,Kirył Bułyczow,SF,Zbiór opowiadań,,5,5,FALSE
Żuk w mrowisku,"Arkadij Strugacki, Borys Strugacki",SF,,,5,5,FALSE
Algorytm Pustki,Ryszard Głowacki,SF,,,5,5,FALSE
Arsenał,Marek Oramus,SF,,,5,5,FALSE
Kosmiczni Bracia,"Krzysztof Boruń, Andrzej Trepka",SF,,,5,5,FALSE
Tylko Ziemia,Emma Popik,SF,,,5,5,FALSE
Trzy dni tygrysa,Mirosław P. Jabłoński,SF,,,5,5,FALSE
Wojny Urojone,Andrzej Ziemiański,SF,,,5,5,FALSE
Kamienny Bóg,Philip J. Farmer,Fantasy,,,5,1,FALSE
Ethan Z planety Athos,Lois McMaster Bujold,SF,,,5,5,FALSE
Pokolenie Wojowników,"Anne McCaffrey, Jody Lynn Nye",SF,,,5,5,FALSE
Mutanci,Henry Kuttner,SF,,,1,6,FALSE
Pasiaste Dziury,Damien Broderick,SF,,,5,4,FALSE
Czas przemian,Robert Silverberg,SF,,,5,5,FALSE
Podróz Turila,Michael Marcus Thurner,SF,,,5,5,FALSE
Łowcy z czerwonego księżyca,Marion Z. Bradley,SF,,,5,5,FALSE
Poza Ziemią,Konstanty Ciołkowski,SF,,,5,5,FALSE
Dziesiąte Podejście,J.T. McIntosh,SF,,,5,5,FALSE
Pielgrzymka na ziemię,Robert Sheckley,SF,,,5,5,FALSE
Opowieści o Bauchelainie i Korbalu Broachu 1,Steven Erikson,Fantasy,Zbiór opowiadań,,1,2,FALSE
Opowieści o Bauchelainie i Korbalu Broachu 2,Steven Erikson,Fantasy,Zbiór opowiadań,,1,2,FALSE
W dół do ziemi,Robert Silverberg,SF,,,5,5,FALSE
Wojna Kobry,Timothy Zahn,SF,Cykl,Kobra,5,5,FALSE
Gwiezdny Motyl,Bernard Werber,SF,,,5,5,FALSE
Ekspedycja Mikro,Aleksander Kroger,SF,,,5,5,FALSE
Wędrowiec,Fritz Leiber,SF,,,5,5,FALSE
Gwiazda Imperium,Samuel R. Delany,SF,,,5,5,FALSE
Mała Apokalipsa,Tadeusz Konwicki,SF,,,5,5,FALSE
Gar'ingawi wyspa szczęśliwa,Anna Borkowska,SF,,,5,3,FALSE
Obsy Brzeg,C.S. Friedman,SF,,,5,5,FALSE
Miranda,Antoni Lange,SF,,,5,5,FALSE
Oberon,Paolo Aresi,SF,,,5,5,FALSE
Marianna i Barbarzyńcy,Angela Carter,SF,,,5,5,FALSE
Wyczerpać Morze,Jan Dobraczyński,SF,,,5,5,FALSE
Kursa na zderzenie,Barrington J. Bayley,SF,,,5,5,FALSE
Bez przerwy wypełniać tę ciszę,Mieczysław Kurpisz,SF,,,5,5,FALSE
Małe zielone ludziki I,Krzysztof Boruń,SF,Cykl,Małe zielone ludziki,5,5,FALSE
Małe zielone ludziki IV,Krzysztof Boruń,SF,Cykl,Małe zielone ludziki,5,5,FALSE
Śpiew Kryształu,Andrzej Krzepkowski,SF,,,5,5,FALSE
Mutanci,Tadeusz Markowski,SF,,,5,5,FALSE
Zagadka Meteorytu Morasko,"Andrzej Dzięczkowski, Honorata Korpikiewicz",SF,,,5,5,FALSE
Ostatni Świat,Celine Minard,SF,,,2,5,FALSE
Fabryka Oficerów I,Hans Hellmut Kirst,Powieść historyczna,Cykl,Fabryka Oficerów,2,4,FALSE
Fabryka Oficerów II,Hans Hellmut Kirst,Powieść historyczna,Cykl,Fabryka Oficerów,2,4,FALSE
08/15 Dzisiaj,Hans Hellmut Kirst,Powieść historyczna,Zbiór Opowiadań,,2,4,FALSE
Afery Generałów,Hans Hellmut Kirst,Powieść historyczna,,,2,4,FALSE
Błyskawiczne Dziewczyny,Hans Hellmut Kirst,Powieść historyczna,,,2,4,FALSE
Noc Generałów,Hans Hellmut Kirst,Powieść historyczna,,,2,4,FALSE
Prawo Fausta,Hans Hellmut Kirst,Powieść historyczna,,,2,4,FALSE
Bunt Żołnierzy,Hans Hellmut Kirst,Powieść historyczna,,,2,4,FALSE
Chirurg,Tess Gerritsen,Thriller,,,2,4,FALSE
Skalpel,Tess Gerritsen,Thriller,,,2,4,FALSE
Recepta Coreya,Michael Palmer,Thriller,,,2,4,FALSE
Uprowadzenie,Robin Cook,Horror,,,2,5,FALSE
Oznaki Życia,Robin Cook,Thriller,,,2,5,FALSE
Oślepienie,Robin Cook,Thriller,,,2,5,FALSE
Obietnica Anioła,"Frederic Lenoir, Violette Cabesos",Thriller,,,5,6,FALSE
Siła Strachu,David Morrell,Thriller,,,5,6,FALSE
Czytelnicy i krytycy,Witold Gombrowicz,Literatura piękna,Varia 1,,6,1,FALSE
Polemiki i dyskusje,Witold Gombrowicz,Literatura piękna,Varia 2,,6,1,FALSE
List do ferdydurkistów,Witold Gombrowicz,Literatura piękna,Varia 3,,6,1,FALSE
Dramaty,Witold Gombrowicz,Dramat,Zbiór dramatów,,6,1,FALSE
Dziennik 3 1961-1969,Witold Gombrowicz,Dziennik,,,6,1,FALSE
Dziennik 2 1957-1961,Witold Gombrowicz,Dziennik,,,6,1,FALSE
Testament,Witold Gombrowicz,Literatura piękna,,,6,1,FALSE
Bakakaj,Witold Gombrowicz,Literatura piękna,,,6,1,FALSE
Kosmos,Witold Gombrowicz,Literatura piękna,,,6,1,FALSE
Pornografia,Witold Gombrowicz,Literatura piękna,,,6,1,FALSE
Opętani,Witold Gombrowicz,Literatura piękna,,,6,1,FALSE
Tajemnicza wyprawa Tomka,Alfred Szklarski,Przygodowa,Przygody Tomka,,6,1,FALSE
Tomek na tropach Yeti,Alfred Szklarski,Przygodowa,Przygody Tomka,,6,1,FALSE
Tomek u źródeł Amazonki,Alfred Szklarski,Przygodowa,Przygody Tomka,duplikat,6,1,FALSE
Tomek na wojennej ścieżce,Alfred Szklarski,Przygodowa,Przygody Tomka,,6,1,FALSE
Przygody Tomka na Czarnym Lądzie,Alfred Szklarski,Przygodowa,Przygody Tomka,,6,1,FALSE
Mały Bizon,Alfred Szklarski,Przygodowa,,,6,1,FALSE
Potop 1,Henryk Sienkiewicz,Literatura piękna,,,6,1,FALSE
Potop 2,Henryk Sienkiewicz,Literatura piękna,,,6,1,FALSE
Potop 3,Henryk Sienkiewicz,Literatura piękna,,,6,1,FALSE
Ogniem i mieczem 1,Henryk Sienkiewicz,Literatura piękna,,,6,1,FALSE
Ogniem i mieczem 2,Henryk Sienkiewicz,Literatura piękna,,,6,1,FALSE
Quo Vadis,Henryk Sienkiewicz,Literatura piękna,,,6,1,FALSE
Szkice Węglem,Henryk Sienkiewicz,Literatura piękna,,,6,1,FALSE
Popioły 1,Stefan Żeromski,Literatura piękna,,,6,1,FALSE
Popioły 2,Stefan Żeromski,Literatura piękna,,,6,1,FALSE
Popioły 3,Stefan Żeromski,Literatura piękna,,,6,1,FALSE
Pożegnanie Jesieni,Stanisław Ignacy Witkiewicz,Literatura piękna,,,6,1,FALSE
Jedyne Wyjście,Stanisław Ignacy Witkiewicz,Literatura piękna,,,6,1,FALSE
Gloria Victis,Eliza Orzeszkowa,Literatura piękna,,,6,1,FALSE
Opowiadania,Eliza Orzeszkowa,Literatura piękna,Opowiadania,,6,1,FALSE
Lapidaria,Ryszard Kapuściński,Literatura reportażu,,,6,1,FALSE
Cesarz,Ryszard Kapuściński,Literatura reportażu,,,6,1,FALSE
Opowiadania zebrane,Jan Himilsbach,Literatura piękna,Opowiadania,,6,1,FALSE
Chłop 1,Władysław Reymont,Literatura piękna,,,6,1,FALSE
Ziemia Obiecana,Władysław Reymont,Literatura piękna,,,6,1,FALSE
Pisk,Mariusz Piotrowski,SF,,,5,3,FALSE
Sukcesorzy,Jacek Sawaszkiewicz,SF,,,6,2,FALSE
Umierając Żyjemy,Robert Silverberg,SF,,,5,5,FALSE
Obłęd 1,Jerzy Krzysztoń,Literatura piękna,,,6,2,FALSE
Obłęd 2,Jerzy Krzysztoń,Literatura piękna,,,6,2,FALSE
Obłęd 3,Jerzy Krzysztoń,Literatura piękna,,,6,2,FALSE
Gombrowicz Filozof,Various Artists,Biograficzna,,,6,2,FALSE
Witold Gombrowicz i świat jego młodości,Tadeusz Kępiński,Biograficzna,,,6,2,FALSE
Wspominając Gombrowicza,Miguel Grinberg,Biograficzna,,,6,2,FALSE
Witold Gombrowicz lub ateizm integralny,Jean-Pierre Salgas,Biograficzna,,,6,2,FALSE
Ferdykurizm czyli Gombrowicz w szkole,Stanisław Bortnowski,Biograficzna,,,6,2,FALSE
Gombrowicz Wieczny Debiutant,Janusz Margański,Biograficzna,,,6,2,FALSE
Patagończyk w Berlinie Witold Gombrowicz w oczach krytyki niemieckiej,"Marek Zybura, Izabela Syrunt",Biograficzna,,,6,2,FALSE
"Sklepy Cynamonowe, Sanatorium pod Klepsydrą",Bruno Schulz,Literatura piękna,Zbiór opowiadań,,6,2,FALSE
Mistrz Twardowski,Ignacy Kraszewski,Literatura piękna,,,6,2,FALSE
Popiół i Diamenty,Jerzy Andrzejewski,Literatura piękna,,,6,2,FALSE
Pamiętniki Pani Hanki,Tadeusz Dołęga-Mostowicz,Literatura piękna,,,6,2,FALSE
Zaczeło się od Daguerre'a,Wacław Żdżarski,Literatura piękna,,,6,2,FALSE
Pożary i Zgliszcza,Maria Rodziewiczówna,Literatura piękna,,,6,2,FALSE
Zazdrość i medycyna,Michał Choromański,Literatura piękna,,,6,2,FALSE
Wielka Większa i największa,Jerzy Broszkiewicz,Dla Dzieci,Zbiór opowiadań,,6,2,FALSE
Opowiadania,Mikołaj Gogol,Literatura piękna,Zbiór opowiadań,,6,2,FALSE
Bóg X,Wiktor Jerofiejew,Literatura piękna,Zbiór opowiadań,,6,2,FALSE
Pałeczka i inne opowiadania,Adolf Rudnicki,Literatura piękna,Zbiór opowiadań,,6,2,FALSE
Kraina Inkarri,Aleksander Posern-Zieliński,Naukowa - Etnologia,,,6,2,FALSE
Klub Włóczykijów,Edmund Niziurski,Literatura piękna,,,6,2,FALSE
Akwarium,Wiktor Suworow,Literatura piękna,,,6,2,FALSE
Tonio Kroger i inne opowiadania,Tomasz Mann,Literatura piękna,Zbiór opowiadań,,6,2,FALSE
Płacz Generała,Maria Janion,Naukowa - Historyczna,,,6,2,FALSE
Oto Miniojska Baśń Krety,Jadwiga Żylińska,Literatura piękna,Zbiór opowiadań,,6,2,FALSE
Madame,Aleksander Jackiewicz,Literatura piękna,,,6,2,FALSE
Dziennik pisany nocą 1971-1972,Gustaw Herling-Grudziński,Literatura piękna,,,6,2,FALSE
Szczęśliwe Gniazdko i inne humoreski,Jarosław Hasek,Literatura piękna,Zbiór opowiadań,,6,2,FALSE
Rytm Życia,Antoni Kępiński,Literatura piękna,,,6,2,FALSE
Majdan,Marian Pilot,Literatura piękna,,,6,2,FALSE
Wybór opowiadań,Stanisław Mrożek,Literatura piękna,Zbiór opowiadań,,6,2,FALSE
Wyjaśnienie,Wacław Biliński,Literatura piękna,,,6,2,FALSE
Nowele Wybrane,Antoni Sygietyński,Literatura piękna,Zbiór opowiadań,,6,2,FALSE
Stara Ziemia,Jerzy Żuławski,Literatura piękna,,,6,2,FALSE
Biały Punkt,Wiesław Rogowski,Literatura piękna,,,6,2,FALSE
Tristan 1946,Maria Kuncewiczowa,Literatura piękna,,,6,2,FALSE
Polska Nowela Fantastyczna 3,Various Artists,SF,Zbiór opowiadań,,6,2,FALSE
Polska Nowela Fantastyczna 5,Various Artists,SF,Zbiór opowiadań,,6,2,FALSE
Polska Nowela Fantastyczna 6,Various Artists,SF,Zbiór opowiadań,,6,2,FALSE
Nie ma kto pisać do pułkownika,Gabriel Garica Marquez,Literatura piękna,,,6,3,FALSE
Kronika Zapowiedzianej Śmierci,Gabriel Garica Marquez,Literatura piękna,,,6,3,FALSE
Szarańcza,Gabriel Garica Marquez,Literatura piękna,,,6,3,FALSE
Na fałszywych papierach w Chile,Gabriel Garica Marquez,Literatura piękna,,,6,3,FALSE
Dialog Lustra,Gabriel Garica Marquez,Literatura piękna,,,6,3,FALSE
Sto lat samotności,Gabriel Garica Marquez,Literatura piękna,,,6,3,FALSE
Miłość w czasach zarazy,Gabriel Garica Marquez,Literatura piękna,,,6,3,FALSE
Rzecz o mych smutnych dziwkach,Gabriel Garica Marquez,Literatura piękna,,,6,3,FALSE
Jesień patriarchy,Gabriel Garica Marquez,Literatura piękna,,,6,3,FALSE
Dwanaście opowiadań tułaczy,Gabriel Garica Marquez,Literatura piękna,,,6,3,FALSE
Bardzo stary pan z olbrzymimi skrzydłami,Gabriel Garica Marquez,Literatura piękna,Zbiór opowiadań,,6,3,FALSE
Bezludny Raj,Anna Maria Matute,Literatura piękna,,,6,4,FALSE
Czarodziej,Vladimir Nabokov,Literatura piękna,,,6,3,FALSE
Śmiech w ciemności,Vladimir Nabokov,Literatura piękna,,,6,3,FALSE
Przezroczyste Przedmioty,Vladimir Nabokov,Literatura piękna,,,6,3,FALSE
Oko,Vladimir Nabokov,Literatura piękna,,,6,3,FALSE
"Król, dama, walet",Vladimir Nabokov,Literatura piękna,,duplikat,6,3,FALSE
Maszeńka,Vladimir Nabokov,Literatura piękna,,,6,3,FALSE
Kęs życia i inne opowiadania,Vladimir Nabokov,Literatura piękna,Zbiór opowiadań,,6,3,FALSE
"List, który nigdy nie dotarł do Rosji",Vladimir Nabokov,Literatura piękna,Zbiór opowiadań,duplikat,6,3,FALSE
Zaproszenie na egzekucje,Vladimir Nabokov,Literatura piękna,,,6,3,FALSE
Lolita,Vladimir Nabokov,Literatura piękna,,,6,3,FALSE
"Pamięci, przemów",Vladimir Nabokov,Autobiografia,,,6,3,FALSE
Pnin,Vladimir Nabokov,Literatura piękna,,,6,3,FALSE
Obrona Łużyna,Vladimir Nabokov,Literatura piękna,,,6,3,FALSE
Splendor,Vladimir Nabokov,Literatura piękna,,,6,3,FALSE
Rozpacz,Vladimir Nabokov,Literatura piękna,,,6,3,FALSE
Dar,Vladimir Nabokov,Literatura piękna,,,6,3,FALSE
Patrz na te arlekiny,Vladimir Nabokov,Literatura piękna,angielski duplikat,,6,3,FALSE
Prawdziwe życie Sebastiana Knighta,Vladimir Nabokov,Literatura piękna,,,6,3,FALSE
Skośnie w lewo,Vladimir Nabokov,Literatura piękna,,,6,3,FALSE
Nabokov Dwa Oblicza,Brian Boyd,Biograficzna,,,6,3,FALSE
Idiota,Fiodor Dostojewski,Literatura piękna,,duplikat,6,3,FALSE
Wańka i inne opowiadania,Antoni Czechow,Literatura piękna,zbiór opowiadań,,6,3,FALSE
Opowiadania,Antoni Czechow,Literatura piękna,zbiór opowiadań,,6,3,FALSE
Dramat na polowaniu,Antoni Czechow,Literatura piękna,,,6,3,FALSE
Dekameron 1,Giovanni Boccaccio,Literatura piękna,,,6,4,FALSE
Dekameron 2,Giovanni Boccaccio,Literatura piękna,,,6,4,FALSE
W Drodze,Jack Kerouac,Literatura piękna,,,6,4,FALSE
Twenty Thousand Leagues Under the Sea,Jules Verne,Literatura piękna,,angielskie,6,4,FALSE
Journey to the Centre of the Earth,Jules Verne,Literatura piękna,,angielskie,6,4,FALSE
Zew krwi,Jack London,Literatura piękna,,,6,4,FALSE
Córka śniegów,Jack London,Literatura piękna,,,6,4,FALSE
Biały Kieł,Jack London,Literatura piękna,,,6,4,FALSE
Biała Cisza i inne opowiadania z Północy,Jack London,Literatura piękna,,,6,4,FALSE
Przygoda,Jack London,Literatura piękna,,,6,4,FALSE
Szkarłatna Dżuma,Jack London,Literatura piękna,,,6,4,FALSE
Folwark Zwierzęczy,George Orwell,Literatura piękna,,,6,4,FALSE
Keep the Aspidistra Flying,George Orwell,Literatura piękna,,angielskie,6,4,FALSE
Rok 1984,George Orwell,Literatura piękna,,,6,4,FALSE
Jajo Węża,Ingmar Bergman,Literatura piękna,,,6,4,FALSE
Sceny z życia małżeńskiego,Ingmar Bergman,Literatura piękna,,,6,4,FALSE
Monolog Króla Eopolda,Mark Twain,Literatura piękna,,,6,4,FALSE
Life on the Mississippi,Mark Twain,Literatura piękna,,angielskie,6,4,FALSE
"Listy do rodziny, przyjaciół, wydawców",Franza Kafka,Dziennik,,,6,4,FALSE
Dzienniki 1910-1923,Franza Kafka,Dziennik,,,6,4,FALSE
"Nocny lot Ziemia, planeta ludzi",Antoine De Saint-Exupery,Literatura piękna,,,6,4,FALSE
Nocny lot,Antoine De Saint-Exupery,Literatura piękna,duplikat,duplikat,6,4,FALSE
"Poczta na Południe, Pilot Wojenny, List do zakładnika",Antoine De Saint-Exupery,Literatura piękna,zbiór opowiadań,,6,4,FALSE
Mały Książe,Antoine De Saint-Exupery,Literatura piękna,,duplikat,6,4,FALSE
List do zakładnika,Antoine De Saint-Exupery,Literatura piękna,opowiadanie,,6,4,FALSE
Kaligula,Albert Camus,Literatura piękna,,,6,4,FALSE
Dżuma,Albert Camus,Literatura piękna,,duplikat,6,4,FALSE
Chatka Puchatka,Alan Alexander Milne,Dla Dzieci,,,6,4,FALSE
Kubuś Puchatek,Alan Alexander Milne,Dla Dzieci,,,6,4,FALSE
Tao Kubusia Puchatka,Benjamin Hoff,Naukowa - Filozofia,,,6,4,FALSE
Likwidacja,Imre Kertesz,Literatura piękna,,,6,4,FALSE
"Ja, inny kronika przemiany",Imre Kertesz,Literatura piękna,,,6,4,FALSE
Przypadki Robinsona Kruzoe,Daniel Defoe,Przygodowa,,,6,4,FALSE
Hotel Świętego Augustyna,Irwin Shaw,Literatura piękna,,,6,4,FALSE
Most na rzecze Kwai,Pierre Boulle,Literatura piękna,,,6,4,FALSE
Wyprawa na żmirłacza,Lewis Caroll,Przygodowa,,,6,4,FALSE
Wyspa Skarbów,Robert Lous Stevenson,Przygodowa,,,6,4,FALSE
Przypadki Robinsona Kruzoe,Daniel Defoe,Przygodowa,,,6,4,FALSE
Ostatni MOhikanin,James Fenimore Cooper,Literatura piękna,,,6,4,FALSE
Nieznane przygody Mikołajka,"Rene Goscinny, Jean-Jacques Sempe",Dla Dzieci,,,6,4,FALSE
Cedry pod śniegiem,David Guterson,Literatura piękna,,,6,4,FALSE
Tatuś,Owen Whittaker,Literatura piękna,,,6,4,FALSE
Dziennik,Andre Gide,Literatura piękna,,,6,4,FALSE
Upadek w czas,Emil Cioran,Naukowa - Filozofia,,,6,4,FALSE
Nazywanie a konieczność,Saul Kripke,Naukowa - Filozofia,,,6,4,FALSE
Dziesiąta Aleja,Mario Puzo,Literatura piękna,,,6,5,FALSE
Zapomniana Fontanna,Iwan Bunin,Literatura piękna,,,6,5,FALSE
Dziennik złodzieja,Jean Genet,Literatura piękna,,,6,5,FALSE
Bohater na ośle,Miodrag Bulatovic,Literatura piękna,,,6,5,FALSE
Pigmalion,George Bernard Shaw,Literatura piękna,,,6,5,FALSE
Pod Przechytrzonym Lisem,Martha Grimes,Kryminał,,,6,5,FALSE
Bogowie Edenu,William Bramley,Inne,,,6,5,FALSE
Anatomia Widma,Alain Besancon,Inne,,,6,5,FALSE
Ludzie jak bogowie,Herbert Goerge Wells,Literatura piękna,,,6,5,FALSE
Miłośc i sprawiedliwość,Paul Ricaeur,Literatura piękna,,,6,5,FALSE
Między jawą a snem,Eugene Ionesco,Literatura piękna,,,6,5,FALSE
Piękna Berenika,Walter de la Mare,Literatura piękna,,,6,5,FALSE
Ten Zwariowany Wszechświat,Frederic Brown,SF,,,6,5,FALSE
Okno w nieskończoność,Various Artists,SF,Antologia,,6,5,FALSE
Barbarzyńcy 1,Various Artists,Fantasy,Antologia,,6,5,FALSE
Skasować drugie ja,Adam Hollanek,SF,,,6,5,FALSE
Wielka Księga Fantasy 1,Various Artists,Fantasy,Antologia,,6,5,FALSE
Uciechy Miłosne,Various Artists,Poezja,Antologia,,6,5,FALSE
Poezja dzisiaj 27/28 2022,Various Artists,Poezja,Czasopismo,,6,5,FALSE
Literatura na świecie 7/2001,Various Artists,Literatura piękna,Czasopismo,,6,5,FALSE
Przewodnik po gwiezdnym niebie,Krzysztof Włodarczyk,Naukowa - Astronomia,,,6,5,FALSE
Relevance Communication and Cognition,"Dan Sperber, Deidre Wilson",Inne,,angielskie,6,5,FALSE
Trzy Dialogi Między Hylasem a philonousem,George Berkeley,Naukowa - Filozofia,,,6,5,FALSE
Stereotypy mieszkają w języku,Jerzy Bartmiński,Naukowa - Lingwistyka,,,6,5,FALSE
Tablice matematyczne fizyczne chemiczne i astronomiczne,Various Artists,"Naukowa - matematyka, chemia, astronomia",,,6,5,FALSE
Podstawy nauki o moralności,Maria Ossowska,Naukowa - Etyka,,,6,5,FALSE
Stało się Jutro - 32,Dariusz Filar,SF,Czasopismo,,6,5,FALSE
Stało się Jutro - 31,Andrzej Zimniak,SF,Czasopismo,,6,5,FALSE
Stało się Jutro - 30,Marcin Wolski,SF,Czasopismo,,6,5,FALSE
Stało się Jutro - 29,"Andrzej Drzewiński, Mirosław Jabłoński",SF,Czasopismo,,6,5,FALSE
Stało się Jutro - 28,Małgorzata Kondas,SF,Czasopismo,,6,5,FALSE
Stało się Jutro - 23,Jacek Sawaszkiewicz,SF,Czasopismo,,6,5,FALSE
Stało się Jutro - 20,Gabriela Górksa,SF,Czasopismo,,6,5,FALSE
Iskry 12 - Cudza Pamięć,Kirył Bułyczow,SF,Czasopismo,,6,5,FALSE
Iskry 11 - Czarny Olbrzym,Dymitr Bilenkin,SF,Czasopismo,,6,5,FALSE
Iskry 10 - Listy z laboratorium,Kirył Bułyczow,SF,Czasopismo,,6,5,FALSE
Iskry 9 - Desant na Merkurego,Dymitr Bilenkin,SF,Czasopismo,duplikat,6,5,FALSE
Iskry 8 - Domek z kart,Cyril M. Kornbluth,SF,Czasopismo,,6,5,FALSE
Iskry 7 - Sezon Ogórkowy,Cyril M. Kornbluth,SF,Czasopismo,,6,5,FALSE
Iskry 6 - De profundis,Henry Kuttner,SF,Czasopismo,,6,5,FALSE
Iskry 5 - Świat należy do mnie,Henry Kuttner,SF,Czasopismo,,6,5,FALSE
Iskry 3 - Odyseja Marsjańska,Stanley G. Weinbaum,SF,Czasopismo,,6,5,FALSE
Iskry 1 - Tumitak z podziemnych korytarzy,Charles R. Tanner,SF,Czasopismo,,6,5,FALSE
Iskry 12 - Prywatna wojna szeregowca Jacoba,Joe Haldeman,SF,Czasopismo,,6,5,FALSE
Iskry 11 - Potrzebne mi twoje ciało,Zvonimir Furtinger,SF,Czasopismo,,6,5,FALSE
Iskry 10 - Wszystkie dźwięki tęczy,Norman Spinrad,SF,Czasopismo,,6,5,FALSE
Iskry 9 - Czas oczyszczenia,Henryk Wiatrowski,SF,Czasopismo,,6,5,FALSE
Iskry 8 - Zawód: Wojownik,James White,SF,Czasopismo,,6,5,FALSE
Iskry 5 - Wróc po swego Stora,Olga Łarinowa,SF,Czasopismo,,6,5,FALSE
Iskry 3 - Powród donikąd,Eddy C. Bertin,SF,Czasopismo,,6,5,FALSE
Iskry 2 - Klucz do nieba,Theodore Sturgeon,SF,Czasopismo,,6,5,FALSE
Fenix 6 (22) 1993,Various Artists,SF,Czasopismo,,6,5,FALSE
Fenix 10 (26) 1993,Various Artists,SF,Czasopismo,,6,5,FALSE
Feniks 1989,Various Artists,SF,Czasopismo,,6,5,FALSE
Fikcje 1987 44-46,Various Artists,SF,Czasopismo,,6,5,FALSE
Fikcje 1987 41-3,Various Artists,SF,Czasopismo,,6,5,FALSE
Bilologia,Various Artists,Naukowa - biologia,,,6,6,FALSE
Berserk 1,Kentaro Miura,Fantasy,,,6,6,TRUE
Berserk 2,Kentaro Miura,Fantasy,,,6,6,TRUE
Berserk 3,Kentaro Miura,Fantasy,,,6,6,TRUE
Berserk 4,Kentaro Miura,Fantasy,,,6,6,TRUE
